farm,location,hemp_type,variety,crop_use,plant_density,near_crops,weed management,plot_size,date,evaluation,month,plant,conditions,plant_stage,plant_ height_cm,insect damage,damage_type,tissue_damaged,damage_level,chewing,scraping,boring,mining,rottenbud,hemp_aph,green_aph,other_aph,hlthoppers,fhoppers,blhop,glhop,unk_leafhop_ad,damsell_bug,podisus_m,wheel_bug ,mpiratebugs,miridae_planbugs,tarnished_pb,stink_bugs,whiteflies,unk_hemiptera ,pred_thrips,soybthrip, brown_Thr,yellow_thr,unk_thrips,pink_lb,harm_axy,checker_lb,tiny_lb,unk_lb,lampirids,staphilinids,carabids, fb_altica ,fb_crep,other_fb,unk_herb_ beetles,elaterids,weevils,diabrotica,japanese_b ,crab_spid,jump_spid,sac_spid,orbwev_spid,unk_spiders,harvestmen opiliones,unk_caterp ,tussock moth,arctids,corn_ew,geometridae,hooverfly,leafminer,fruit_flies,gnats,crane_fly,house fly,unk_flies,ants ,parasitic_wasp,bees,lacewings,grasshopper,cricket,otherinsects 
Rock Springs/CBD,Central PA,CBD,"sour kush, OG",CBD,1815,Apple,plastic mulching,1,30-Jun-22,1,jun,3,Sunny,vegetative,9.5,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rock Springs/CBD,Central PA,CBD,"sour kush, OG",CBD,1815,Apple,plastic mulching,1,30-Jun-22,1,jun,4,Sunny,vegetative,3.5,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rock Springs/CBD,Central PA,CBD,"sour kush, OG",CBD,1815,Apple,plastic mulching,1,30-Jun-22,1,jun,5,Sunny,vegetative,7,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rock Springs/CBD,Central PA,CBD,"sour kush, OG",CBD,1815,Apple,plastic mulching,1,30-Jun-22,1,jun,6,Sunny,vegetative,8.9,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rock Springs/CBD,Central PA,CBD,"sour kush, OG",CBD,1815,Apple,plastic mulching,1,30-Jun-22,1,jun,7,Sunny,vegetative,9,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rock Springs/CBD,Central PA,CBD,"sour kush, OG",CBD,1815,Apple,plastic mulching,1,30-Jun-22,1,jun,8,Sunny,vegetative,6.5,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rock Springs/CBD,Central PA,CBD,"sour kush, OG",CBD,1815,Apple,plastic mulching,1,30-Jun-22,1,jun,9,Sunny,vegetative,8.5,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rock Springs/CBD,Central PA,CBD,"sour kush, OG",CBD,1815,Apple,plastic mulching,1,30-Jun-22,1,jun,10,Sunny,vegetative,14.8,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rock Springs/CBD,Central PA,CBD,"sour kush, OG",CBD,1815,Apple,plastic mulching,1,30-Jun-22,1,jun,11,Sunny,vegetative,7.5,1,Scrape,NA,low,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rock Springs/CBD,Central PA,CBD,"sour kush, OG",CBD,1815,Apple,plastic mulching,1,30-Jun-22,1,jun,12,Sunny,vegetative,5,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rock Springs/CBD,Central PA,CBD,"sour kush, OG",CBD,1815,Apple,plastic mulching,1,30-Jun-22,1,jun,13,Sunny,vegetative,14.5,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rock Springs/CBD,Central PA,CBD,"sour kush, OG",CBD,1815,Apple,plastic mulching,1,30-Jun-22,1,jun,14,Sunny,vegetative,6,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rock Springs/CBD,Central PA,CBD,"sour kush, OG",CBD,1815,Apple,plastic mulching,1,8-Jul-22,2,jul,1,Sunny,vegetative,8,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rock Springs/CBD,Central PA,CBD,"sour kush, OG",CBD,1815,Apple,plastic mulching,1,8-Jul-22,2,jul,2,Sunny,vegetative,9.2,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rock Springs/CBD,Central PA,CBD,"sour kush, OG",CBD,1815,Apple,plastic mulching,1,8-Jul-22,2,jul,3,Sunny,vegetative,9,1,Chew,leaf,low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rock Springs/CBD,Central PA,CBD,"sour kush, OG",CBD,1815,Apple,plastic mulching,1,8-Jul-22,2,jul,4,Sunny,vegetative,8.9,1,Chew,leaf,low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Rock Springs/CBD,Central PA,CBD,"sour kush, OG",CBD,1815,Apple,plastic mulching,1,8-Jul-22,2,jul,5,Sunny,vegetative,26.3,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rock Springs/CBD,Central PA,CBD,"sour kush, OG",CBD,1815,Apple,plastic mulching,1,8-Jul-22,2,jul,6,Sunny,vegetative,8,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rock Springs/CBD,Central PA,CBD,"sour kush, OG",CBD,1815,Apple,plastic mulching,1,8-Jul-22,2,jul,7,Sunny,vegetative,19.6,1,Scrape,leaf,low,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rock Springs/CBD,Central PA,CBD,"sour kush, OG",CBD,1815,Apple,plastic mulching,1,8-Jul-22,2,jul,8,Sunny,vegetative,9.5,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rock Springs/CBD,Central PA,CBD,"sour kush, OG",CBD,1815,Apple,plastic mulching,1,8-Jul-22,2,jul,9,Sunny,vegetative,16.5,1,Chew,leaf,low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rock Springs/CBD,Central PA,CBD,"sour kush, OG",CBD,1815,Apple,plastic mulching,1,8-Jul-22,2,jul,10,Sunny,vegetative,7.5,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rock Springs/CBD,Central PA,CBD,"sour kush, OG",CBD,1815,Apple,plastic mulching,1,8-Jul-22,2,jul,11,Sunny,vegetative,6.5,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rock Springs/CBD,Central PA,CBD,"sour kush, OG",CBD,1815,Apple,plastic mulching,1,8-Jul-22,2,jul,12,Sunny,vegetative,14,1,Chew,leaf ,low,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rock Springs/CBD,Central PA,CBD,"sour kush, OG",CBD,1815,Apple,plastic mulching,1,8-Jul-22,2,jul,13,Sunny,vegetative,9,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rock Springs/CBD,Central PA,CBD,"sour kush, OG",CBD,1815,Apple,plastic mulching,1,8-Jul-22,2,jul,14,Sunny,vegetative,8.1,1,Scrape ,NA,low,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rock Springs/CBD,Central PA,CBD,"sour kush, OG",CBD,1815,Apple,plastic mulching,1,8-Jul-22,2,jul,15,Sunny,vegetative,9.6,1,Chew,NA,low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rock Springs/CBD,Central PA,CBD,"sour kush, OG",CBD,1815,Apple,plastic mulching,1,15-Jul-22,3,jul,1,Sunny,vegetative,30.2,0,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Rock Springs/CBD,Central PA,CBD,"sour kush, OG",CBD,1815,Apple,plastic mulching,1,15-Jul-22,3,jul,2,Sunny,vegetative,15,1,Chew,leaf,low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rock Springs/CBD,Central PA,CBD,"sour kush, OG",CBD,1815,Apple,plastic mulching,1,15-Jul-22,3,jul,3,Sunny,vegetative,15.5,1,Chew,leaf,low,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rock Springs/CBD,Central PA,CBD,"sour kush, OG",CBD,1815,Apple,plastic mulching,1,15-Jul-22,3,jul,4,Sunny,vegetative,25,1,Scrape,leaf,low,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rock Springs/CBD,Central PA,CBD,"sour kush, OG",CBD,1815,Apple,plastic mulching,1,15-Jul-22,3,jul,5,Sunny,vegetative,17.1,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rock Springs/CBD,Central PA,CBD,"sour kush, OG",CBD,1815,Apple,plastic mulching,1,15-Jul-22,3,jul,6,Sunny,vegetative,16,1,Chew,leaf,low,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rock Springs/CBD,Central PA,CBD,"sour kush, OG",CBD,1815,Apple,plastic mulching,1,15-Jul-22,3,jul,7,Sunny,vegetative,42,1,Scrape,leaf,low,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rock Springs/CBD,Central PA,CBD,"sour kush, OG",CBD,1815,Apple,plastic mulching,1,15-Jul-22,3,jul,8,Sunny,vegetative,31,1,Scrape,leaf,low,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rock Springs/CBD,Central PA,CBD,"sour kush, OG",CBD,1815,Apple,plastic mulching,1,15-Jul-22,3,jul,9,Sunny,vegetative,70,1,Chew,leaf,low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rock Springs/CBD,Central PA,CBD,"sour kush, OG",CBD,1815,Apple,plastic mulching,1,15-Jul-22,3,jul,10,Sunny,vegetative,19.5,1,Chew scrape,leaf,low,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rock Springs/CBD,Central PA,CBD,"sour kush, OG",CBD,1815,Apple,plastic mulching,1,15-Jul-22,3,jul,11,Sunny,vegetative,15.5,1,Chew,leaf,low,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rock Springs/CBD,Central PA,CBD,"sour kush, OG",CBD,1815,Apple,plastic mulching,1,15-Jul-22,3,jul,12,Sunny,vegetative,29.3,1,Chew scrape,leaf,low,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rock Springs/CBD,Central PA,CBD,"sour kush, OG",CBD,1815,Apple,plastic mulching,1,15-Jul-22,3,jul,13,Sunny,vegetative,13,1,Chew,leaf,low,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rock Springs/CBD,Central PA,CBD,"sour kush, OG",CBD,1815,Apple,plastic mulching,1,15-Jul-22,3,jul,14,Sunny,vegetative,14.5,0,NA,NA,NA,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rock Springs/CBD,Central PA,CBD,"sour kush, OG",CBD,1815,Apple,plastic mulching,1,15-Jul-22,3,jul,15,Sunny,vegetative,13.5,1,Chew,leaf,low,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rock Springs/CBD,Central PA,CBD,"sour kush, OG",CBD,1815,Apple,plastic mulching,1,22-Jul-22,4,jul,1,"Sunny, windy",vegetative,32,1,Chew,leaf,low,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Rock Springs/CBD,Central PA,CBD,"sour kush, OG",CBD,1815,Apple,plastic mulching,1,22-Jul-22,4,jul,2,"Sunny, windy",vegetative,28.5,1,Chew scrape,leaf,low,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rock Springs/CBD,Central PA,CBD,"sour kush, OG",CBD,1815,Apple,plastic mulching,1,22-Jul-22,4,jul,3,"Sunny, windy",vegetative,43.3,1,Chew,leaf,low,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rock Springs/CBD,Central PA,CBD,"sour kush, OG",CBD,1815,Apple,plastic mulching,1,22-Jul-22,4,jul,4,"Sunny, windy",vegetative,29.5,1,Chew,leaf,moderate,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Rock Springs/CBD,Central PA,CBD,"sour kush, OG",CBD,1815,Apple,plastic mulching,1,22-Jul-22,4,jul,5,"Sunny, windy",vegetative,30.5,1,Chew,leaf,low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rock Springs/CBD,Central PA,CBD,"sour kush, OG",CBD,1815,Apple,plastic mulching,1,22-Jul-22,4,jul,6,"Sunny, windy",vegetative,32.5,1,Chew scrape,leaf,low,1,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rock Springs/CBD,Central PA,CBD,"sour kush, OG",CBD,1815,Apple,plastic mulching,1,22-Jul-22,4,jul,7,"Sunny, windy",vegetative,27.5,1,Chew scrape,leaf ,low,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rock Springs/CBD,Central PA,CBD,"sour kush, OG",CBD,1815,Apple,plastic mulching,1,22-Jul-22,4,jul,8,"Sunny, windy",vegetative,40,1,Scrape,leaf,low,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rock Springs/CBD,Central PA,CBD,"sour kush, OG",CBD,1815,Apple,plastic mulching,1,22-Jul-22,4,jul,9,"Sunny, windy",vegetative,27,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rock Springs/CBD,Central PA,CBD,"sour kush, OG",CBD,1815,Apple,plastic mulching,1,22-Jul-22,4,jul,10,"Sunny, windy",vegetative,30,1,Scrape,leaf ,low,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rock Springs/CBD,Central PA,CBD,"sour kush, OG",CBD,1815,Apple,plastic mulching,1,22-Jul-22,4,jul,11,"Sunny, windy",vegetative,19.5,1,Scrape,leaf,low,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rock Springs/CBD,Central PA,CBD,"sour kush, OG",CBD,1815,Apple,plastic mulching,1,22-Jul-22,4,jul,12,"Sunny, windy",vegetative,15.5,0,NA,NA,NA,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rock Springs/CBD,Central PA,CBD,"sour kush, OG",CBD,1815,Apple,plastic mulching,1,22-Jul-22,4,jul,13,"Sunny, windy",vegetative,37.5,1,Chew,leaf ,low,1,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Rock Springs/CBD,Central PA,CBD,"sour kush, OG",CBD,1815,Apple,plastic mulching,1,22-Jul-22,4,jul,14,"Sunny, windy",vegetative,33.2,1,Scrape,leaf,low,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rock Springs/CBD,Central PA,CBD,"sour kush, OG",CBD,1815,Apple,plastic mulching,1,22-Jul-22,4,jul,15,"Sunny, windy",vegetative,28.5,1,Chew,leaf,low,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rock Springs/CBD,Central PA,CBD,"sour kush, OG",CBD,1815,Apple,plastic mulching,1,29-Jul-22,5,jul,1,"rainy, windy",vegetative,23.5,1,Chew,leaf,low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Rock Springs/CBD,Central PA,CBD,"sour kush, OG",CBD,1815,Apple,plastic mulching,1,29-Jul-22,5,jul,2,"rainy, windy",vegetative,65,1,Chew,leaf,low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
